method,sample,class,y_pred
CC,IFCB1_2009_087_005743,Ciliate,0.0024630541871921
CC,IFCB1_2009_087_005743,Diatom,0.0295566502463054
CC,IFCB1_2009_087_005743,Dinoflagellata,0.0
CC,IFCB1_2009_087_005743,Flagellate,0.955665024630542
CC,IFCB1_2009_087_005743,Other,0.0123152709359605
CC,IFCB1_2009_067_183223,Ciliate,0.0043818466353677
CC,IFCB1_2009_067_183223,Diatom,0.0588419405320813
CC,IFCB1_2009_067_183223,Dinoflagellata,0.0112676056338028
CC,IFCB1_2009_067_183223,Flagellate,0.9126760563380282
CC,IFCB1_2009_067_183223,Other,0.0128325508607198
CC,IFCB5_2010_239_191241,Ciliate,0.0055710306406685
CC,IFCB5_2010_239_191241,Diatom,0.1030640668523676
CC,IFCB5_2010_239_191241,Dinoflagellata,0.0278551532033426
CC,IFCB5_2010_239_191241,Flagellate,0.4094707520891364
CC,IFCB5_2010_239_191241,Other,0.4540389972144846
CC,IFCB1_2009_022_002654,Ciliate,0.0078318219291014
CC,IFCB1_2009_022_002654,Diatom,0.29719703215169
CC,IFCB1_2009_022_002654,Dinoflagellata,0.0123660346248969
CC,IFCB1_2009_022_002654,Flagellate,0.5774938169826875
CC,IFCB1_2009_022_002654,Other,0.105111294311624
CC,IFCB5_2011_188_154936,Ciliate,0.0030625112592325
CC,IFCB5_2011_188_154936,Diatom,0.1188974959466762
CC,IFCB5_2011_188_154936,Dinoflagellata,0.0032426589803638
CC,IFCB5_2011_188_154936,Flagellate,0.6416861826697893
CC,IFCB5_2011_188_154936,Other,0.233111151143938
CC,IFCB1_2011_255_201526,Ciliate,0.0036351619299405
CC,IFCB1_2011_255_201526,Diatom,0.0644415069398545
CC,IFCB1_2011_255_201526,Dinoflagellata,0.010244547257105
CC,IFCB1_2011_255_201526,Flagellate,0.8463317911434236
CC,IFCB1_2011_255_201526,Other,0.0753469927296761
CC,IFCB5_2011_096_093323,Ciliate,0.0006944444444444
CC,IFCB5_2011_096_093323,Diatom,0.0284722222222222
CC,IFCB5_2011_096_093323,Dinoflagellata,0.0016666666666666
CC,IFCB5_2011_096_093323,Flagellate,0.7055555555555556
CC,IFCB5_2011_096_093323,Other,0.2636111111111111
CC,IFCB5_2011_187_192331,Ciliate,0.0021206863312126
CC,IFCB5_2011_187_192331,Diatom,0.1125891652207441
CC,IFCB5_2011_187_192331,Dinoflagellata,0.0034702139965297
CC,IFCB5_2011_187_192331,Flagellate,0.6628108733371891
CC,IFCB5_2011_187_192331,Other,0.2190090611143242
CC,IFCB1_2013_302_172158,Ciliate,0.0
CC,IFCB1_2013_302_172158,Diatom,0.1071428571428571
CC,IFCB1_2013_302_172158,Dinoflagellata,0.0089285714285714
CC,IFCB1_2013_302_172158,Flagellate,0.8214285714285714
CC,IFCB1_2013_302_172158,Other,0.0625
