method,sample,class,y_pred
CC,IFCB1_2009_087_005743,Amphidinium_sp,0.0
CC,IFCB1_2009_087_005743,Asterionellopsis,0.0
CC,IFCB1_2009_087_005743,Bidulphia,0.0
CC,IFCB1_2009_087_005743,Cerataulina,0.0
CC,IFCB1_2009_087_005743,Cerataulina_flagellate,0.0
CC,IFCB1_2009_087_005743,Ceratium,0.0
CC,IFCB1_2009_087_005743,Chaetoceros,0.0
CC,IFCB1_2009_087_005743,Chaetoceros_didymus,0.0
CC,IFCB1_2009_087_005743,Chaetoceros_flagellate,0.0
CC,IFCB1_2009_087_005743,Chaetoceros_other,0.0
CC,IFCB1_2009_087_005743,Chaetoceros_pennate,0.0
CC,IFCB1_2009_087_005743,Chrysochromulina,0.0
CC,IFCB1_2009_087_005743,Ciliate_mix,0.0024630541871921
CC,IFCB1_2009_087_005743,Corethron,0.0
CC,IFCB1_2009_087_005743,Coscinodiscus,0.0
CC,IFCB1_2009_087_005743,Cylindrotheca,0.0073891625615763
CC,IFCB1_2009_087_005743,DactFragCerataul,0.0
CC,IFCB1_2009_087_005743,Dactyliosolen,0.0
CC,IFCB1_2009_087_005743,Delphineis,0.0
CC,IFCB1_2009_087_005743,Dictyocha,0.0
CC,IFCB1_2009_087_005743,Dinobryon,0.0024630541871921
CC,IFCB1_2009_087_005743,Dinophysis,0.0
CC,IFCB1_2009_087_005743,Ditylum,0.0
CC,IFCB1_2009_087_005743,Ditylum_parasite,0.0
CC,IFCB1_2009_087_005743,Ephemera,0.0
CC,IFCB1_2009_087_005743,Eucampia,0.0
CC,IFCB1_2009_087_005743,Euglena,0.0
CC,IFCB1_2009_087_005743,G_delicatula_detritus,0.0
CC,IFCB1_2009_087_005743,G_delicatula_external_parasite,0.0
CC,IFCB1_2009_087_005743,G_delicatula_parasite,0.0
CC,IFCB1_2009_087_005743,Gonyaulax,0.0
CC,IFCB1_2009_087_005743,Guinardia_delicatula,0.0
CC,IFCB1_2009_087_005743,Guinardia_flaccida,0.0
CC,IFCB1_2009_087_005743,Guinardia_striata,0.0
